Amit a te hülye fejed, meg a konferencián felszólaló pár dilettán pöcs agya nem képes befogadni, az az, hogy elhaladt melletük a világ, és nem értik az új technológiákat.	Te visszaböfögöd a protokollt, ellenben ők mélyebbre ástak, és elemeztek. Ez a hatalmas különbség.
Amit a te hülye fejed, meg a konferencián felszólaló pár dilettán pöcs agya nem képes befogadni, az az, hogy elhaladt melletük a világ, és nem értik az új technológiákat.	"""Magyarországon a járványtani kritériumokat figyelembe véve, eddig járvány nem volt és nem is várható. Hazánkban a járvány kimondása a külföldi járványokra és a WHO-ra hivatkozva történt.  A világjárvány kimondása és fenntartásának alapja RT-PCR teszt folyamatos működtetése, teszt-pozitívak keresése. Kimondjuk, hogy a PCR teszt, mint az eredeti leírásában, csak tudományos célokra használható (Kary Banks Mullis), járványtani felhasználásra alkalmatlan. Ugyanis, ha a melegítési ciklusok számát emeljük 65 fölé, az álpozitív eseteket ad, 35 alatt pedig álnegatív eseteket, ez pedig lehetővé teszi az eredmény külső szabályozását. Csak a DNS polimeráz reakcióhoz szükséges melegítési ciklusok száma határozza meg ki lesz pozitív  és ki negatív."""
Amit a te hülye fejed, meg a konferencián felszólaló pár dilettán pöcs agya nem képes befogadni, az az, hogy elhaladt melletük a világ, és nem értik az új technológiákat.	orvosokatisztanlatasert.hu/?lang=en
Gondolom most úgy érzed magad, mint aki kijátszotta az adut.	ismertté vált, hogy a WHO által megadott egyik primer szekvencia minden emberi DNS része (https://pieceofmindful.com/2020/04/06/bombshell-who-coronavirus-pcr-test-primer-sequence-is-found-in-all-human-dna/ és www.ncbi.nlm.nih.gov/nucleotide/NC_000008.11?report=genbank&log$=nuclalign&from=63648346&to=63648363 ), vagyis ez alapján az is feltételezhető, hogy az így betáplált valamennyi teszt képes pozitív eredményt adni mindenféle vírus nélkül. Sok esetben előre vírussal preparált tesztekkel találkozunk (Anglia, Tanzánia).
Gondolom most úgy érzed magad, mint aki kijátszotta az adut.	orvosokatisztanlatasert.hu/?lang=en
Gondolom nagy szakértőkkel diskurált sodi ismét :DD	Egy idősebb, mégis látványosan fitt embertől.
Gondolom nagy szakértőkkel diskurált sodi ismét :DD	Ennyi nekem elég. (Márk édesapjától, de az az ember tényleg nagyon-nagyon faszán egyben van, egy 20 évet simán letagadhatna.)
Minek?	e
Minek?	www.youtube.com/watch?v=R07Vgnd8kss
Ez egy ordas nagy baromság. Az IT félévente képes megújulni és aki valódi munkát végez az progresszív és követ minden változást a területén. Nem mindig van alkalmazva a legújabb tech, de tudni kell mikor érdemes lépni vele.	:D
Ez egy ordas nagy baromság. Az IT félévente képes megújulni és aki valódi munkát végez az progresszív és követ minden változást a területén. Nem mindig van alkalmazva a legújabb tech, de tudni kell mikor érdemes lépni vele.	"Jó, de ami évente ""megújul"", azt úgyse lehet ""tudni""."
Ez egy ordas nagy baromság. Az IT félévente képes megújulni és aki valódi munkát végez az progresszív és követ minden változást a területén. Nem mindig van alkalmazva a legújabb tech, de tudni kell mikor érdemes lépni vele.	Nem is kell rástresszelni.
Ez egy ordas nagy baromság. Az IT félévente képes megújulni és aki valódi munkát végez az progresszív és követ minden változást a területén. Nem mindig van alkalmazva a legújabb tech, de tudni kell mikor érdemes lépni vele.	Tudni kell, mik a helyi követelmények, oszt kész.
Ez egy ordas nagy baromság. Az IT félévente képes megújulni és aki valódi munkát végez az progresszív és követ minden változást a területén. Nem mindig van alkalmazva a legújabb tech, de tudni kell mikor érdemes lépni vele.	Az a fix, minden más meg a IT-ben köd.
Ez egy ordas nagy baromság. Az IT félévente képes megújulni és aki valódi munkát végez az progresszív és követ minden változást a területén. Nem mindig van alkalmazva a legújabb tech, de tudni kell mikor érdemes lépni vele.	A lokális céges követelmények a fixek csak.
Ostoba vagy és tudatlan.	:D
Ostoba vagy és tudatlan.	"Jó, de ami évente ""megújul"", azt úgyse lehet ""tudni""."
Ostoba vagy és tudatlan.	Nem is kell rástresszelni.
Ostoba vagy és tudatlan.	Tudni kell, mik a helyi követelmények, oszt kész.
Ostoba vagy és tudatlan.	Az a fix, minden más meg a IT-ben köd.
Ostoba vagy és tudatlan.	A lokális céges követelmények a fixek csak.
Meg kell nézni a kódot bazmeg, ott van előtted. Mit használnak, hogyan.	Ezt is felírom a kérdések közé.
Meg kell nézni a kódot bazmeg, ott van előtted. Mit használnak, hogyan.	Melyik egy aktuális projekt, ahol szabályos dolgokat látok.
Meg kell nézni a kódot bazmeg, ott van előtted. Mit használnak, hogyan.	na csá
Te fogod tehermentesíteni? Azzal, hogy 5 percenként basztatod a kérdéseiddel, mert egyedül semmit sem tudsz megoldani?	4 nap után tettem fel 3 perc alatt pár kérdést.
Te fogod tehermentesíteni? Azzal, hogy 5 percenként basztatod a kérdéseiddel, mert egyedül semmit sem tudsz megoldani?	És feleslegesen féltem: ami gányolásnak tűnt nekem, arról kiderült, hogy szabad csinálni, elfogadható, és jó.
Composert sem diagnosztizáltad mi?	He? Nem tudom, az biztos boszorkányság.
Composert sem diagnosztizáltad mi?	Majd megkérdezem holnap.
Te most beismerted, hogy Linzben dolgozol? Ne csináld már ezt velem, egy délutánon át magyaráztam, hogy ennyire nem lehetsz hülye.	Nem, csak itt olyan spekulációk hangzottak el, hogy a meló mellett a munkanélküli segélyt is felveszem. Na most kevés dologban vagyok annyira biztos, hogy az egy olyan történet lenne, ami után extragyorsan kopogtatnának nálam a rendőrök. Konkrétan súlyos bűncselekmény.
Mikor raknak éles projectre a homokozóból?	Nézd, minden korábbi helyhez képest villanysebeséggel haladunk előre, mindenhol máshol hónapokat kaptam az önálló felkészülésre, míg itt szorosabb a támogatás, de ez a legkevésbé sem zavar, mert tudom, hogy ennek a hiányába könnyebb bajban csúcsosodhat ki.
Púp, te meg ugye nem gondolod, hogy most másképp fog történni? :D	Mondjuk az elmúlt 2 és fél év alapján, aminek csak és kizárólag a korona baszott be, és amilyen kapcsolatban még a kurva haragos levélváltások közepén is hangsúlyozta a főnök, hogy amúgy a munkámmal maximálisan meg voltak elégedve?
A tiszta lapos kérdést átugrottad, Hahó!	Mit hahó?
A tiszta lapos kérdést átugrottad, Hahó!	Megyek kapokni. Egyrészt.
A tiszta lapos kérdést átugrottad, Hahó!	Másrészt ha ez az alkalom, hogy életemben először főbérlő vagyok, nem ok a tiszta lapra, akkor mégis mi lenne az?
ne idegeskedj faszfej en semmi konkretumot nem irtam, te probålgatsz talålgatni en viszont nem vagyok olyan hulye mint te es tölem semmit nem tudsz meg, en csak a tenyeremet dörzsölöm es kiröhöglek. ennyike	Böngészd át a Facebook-omat, és keress bizonyítékot arra, hogy augusztus 1 és szeptember 14 között nem voltam Németországon, egyetlen Tenet-néződ hétvégét (és szolnoki rendőrös hétfőt esetleg) leszámítva.
ne idegeskedj faszfej en semmi konkretumot nem irtam, te probålgatsz talålgatni en viszont nem vagyok olyan hulye mint te es tölem semmit nem tudsz meg, en csak a tenyeremet dörzsölöm es kiröhöglek. ennyike	Sok szerencsét.
Sneci, te Linzben vagy, és a melócsád is megvan.	Aha. Oké.
Sneci, te Linzben vagy, és a melócsád is megvan.	Mint írtam, nem igazából a koncepció zavar, hanem hogy akkor megy a gonoszság, amikor még ki sem pakoltam, az első pizzám sincs megsütve, a melóban az első commitom se volt még stb.
Sneci, te Linzben vagy, és a melócsád is megvan.	A hülyeségekkel pedig lehet számolni, de én TUDOM, bakker, hogy a hétvégén háromszor fordultunk egy viszonylag nagyobb kocsival, bakker.
Sneci, te Linzben vagy, és a melócsád is megvan.	Na mindegy, 10 óra van, tényleg húzam.
Sneci, te Linzben vagy, és a melócsád is megvan.	csá
Sneci, te Linzben vagy, és a melócsád is megvan.	Soha többet nem írok ide
Nagyon jó! Miről szól a ticket? Mikorra kell kész lenned vele? Meglesz határidőre?	Ez még csak amolyan betanulós feladat.
Nagyon jó! Miről szól a ticket? Mikorra kell kész lenned vele? Meglesz határidőre?	A backlog-ból egy egyszerűbb.
Nagyon jó! Miről szól a ticket? Mikorra kell kész lenned vele? Meglesz határidőre?	ELeve tanulásként könyvelem el hozzá az időt, előre megbeszélve.
Az osztrákokra még az osztrákok sincsenek felkészülve, nemhogy te.	Ja, ez határozottan más.
Az osztrákokra még az osztrákok sincsenek felkészülve, nemhogy te.	Kurva jó, hogy ide csak pár év német gyakorlat után jöttem, mert anélkül konkrétan megbolondulnék. :DDDDDD
Az osztrákokra még az osztrákok sincsenek felkészülve, nemhogy te.	Simán Pestről ide nem lehet, mert megőrülsz.
Tehát hazudsz nekik.	Miben?
Tehát hazudsz nekik.	Most egyelőre spórolás a cél, talán ideiglenesen még 4K tévé sem lesz, hogy szükség esetén tényleg bármikor meg tudjak oldani egy berlini visszaköltözést.
Tehát hazudsz nekik.	Ausztria mellett az volt a koncepció, hogy végre nem leszek egyedül, erre megint tökegyedül vagyok, mint eddig mindig, és ennek így semmi értelme.
Én raktam be, akkor hazudozott, erre most benyögi, hogy 34400-at keres (azt is 13ik havival!) Ha ez nem a Junior legalja, akkor mi? xDDDD	Idióta. 52 ezer bruttót kértem, és 51800 lett, 200-zal kevesebb. Szerintem túlélem a havi 16 euróval kevesebb bruttót. xD
Sneci, megoldottad már a feladatot? Az első feladatot? A könnyű feladatot? A beugró feladatot? Holnap tudunk indulni? Lesz első commit? Hallod? HALLOD!?!??!	Hallom, és benne van a szellemi kapacitásom maximuma.
Sneci, megoldottad már a feladatot? Az első feladatot? A könnyű feladatot? A beugró feladatot? Holnap tudunk indulni? Lesz első commit? Hallod? HALLOD!?!??!	Abban, hogy holnap ne legyen irreleváns a kérdés, hogy hogyan kell. :D
Sneci, megoldottad már a feladatot? Az első feladatot? A könnyű feladatot? A beugró feladatot? Holnap tudunk indulni? Lesz első commit? Hallod? HALLOD!?!??!	Alapvetően van egy logikusnak tűnő struktúra, aminek a felhasználásával valóban egyszerűen és gyorsnak tűnik elméletben a munka, viszont a gyakorlatban egyelőre nálam még nem történik az, amit elképzelek, őszintén szólva.
Sneci, megoldottad már a feladatot? Az első feladatot? A könnyű feladatot? A beugró feladatot? Holnap tudunk indulni? Lesz első commit? Hallod? HALLOD!?!??!	Uncsi az nincs, mert az embert lefoglalják a szép kihívások.
A fullstack expertet hallottuk. Ráadásul a Symfony az faék egyszerűségű, szóval tényleg annyi fog lejönni a főnöködnek, hogy hazudtál, mert 0 gyakorlatod van benne.	Ez nem Symfony. Ez az ő cuccuk.
A fullstack expertet hallottuk. Ráadásul a Symfony az faék egyszerűségű, szóval tényleg annyi fog lejönni a főnöködnek, hogy hazudtál, mert 0 gyakorlatod van benne.	A belső kis rendszerük.
A fullstack expertet hallottuk. Ráadásul a Symfony az faék egyszerűségű, szóval tényleg annyi fog lejönni a főnöködnek, hogy hazudtál, mert 0 gyakorlatod van benne.	Amit valaki valamikor frontendben lefejlesztett, és titokzatosan működik. :DDDDDDD
Napok óta 3 órákat alszik, eddig bírta. Remélem majd hajnali 4kor felébred, és már nem fog tudni visszaaludni.	Ez egy új helyen természetes.
Napok óta 3 órákat alszik, eddig bírta. Remélem majd hajnali 4kor felébred, és már nem fog tudni visszaaludni.	Meg kell szoknia az agyamnak, hogy itt vagyok otthon.
Napok óta 3 órákat alszik, eddig bírta. Remélem majd hajnali 4kor felébred, és már nem fog tudni visszaaludni.	Idegen helyeken a legtöbb ember nem tud csak úgy aludni.
Ha jól számolom, így a fizud nem sokkal magasabb a seggprestós havi fütyinél.	Ó, dehogynem.
Ha jól számolom, így a fizud nem sokkal magasabb a seggprestós havi fütyinél.	A havi fizu persze nem. Alig 20 euróval több, vagyis szinte ugyanannyi, mint Berlinben volt.
Ha jól számolom, így a fizud nem sokkal magasabb a seggprestós havi fütyinél.	Csak itt még jön rá a 13-14 havi.
Hétvégén inkább Márknak fogod magyarázni, hogy miért keresi a rendőrség. :)	Miért keresné? :D
Hétvégén inkább Márknak fogod magyarázni, hogy miért keresi a rendőrség. :)	Meg ha keresik is, Miskolcon sok szerencsét hozzá :DDDDDDD
Szerintem meséld el hétfőn a kisfőnöknek, hogy milyen ügyesen megcsinálta az itthoni gémerpécpén a sodi! Biztos meg fogja köszönni	Nem érted a lényeget.
Szerintem meséld el hétfőn a kisfőnöknek, hogy milyen ügyesen megcsinálta az itthoni gémerpécpén a sodi! Biztos meg fogja köszönni	AKKORA különbség nem lehet a németekhez képest. Ha ebben az időszakban a tanulási görbe iránya érdekelte a németeket, akkor ez az osztrákokkal se lehet NAGYON máshogy.
csodålkoznek ha kapna 13. es 14. havi fizut, normål esetben egy ev veglegesitett munkaviszony utån adnak ilyet, lehet a gyagyås nem olvasta el jol a munkaszerzödeset.	Nem-nem.
csodålkoznek ha kapna 13. es 14. havi fizut, normål esetben egy ev veglegesitett munkaviszony utån adnak ilyet, lehet a gyagyås nem olvasta el jol a munkaszerzödeset.	Osztrákban nem kell hozzá egy egész év.
csodålkoznek ha kapna 13. es 14. havi fizut, normål esetben egy ev veglegesitett munkaviszony utån adnak ilyet, lehet a gyagyås nem olvasta el jol a munkaszerzödeset.	Időszakarányosan mindenki kap.
Szóval vedd elő szépen a munkaszerződésed, és olvasd el, ha már anélkül írtad alá.	Nem anélkül.
nyilván, mert egy retardált jobboldali féreg vagy, aki nem képes felfogni a körülötte lévő világot.	Valahogy az angolok sem omlottak össze.
nyilván, mert egy retardált jobboldali féreg vagy, aki nem képes felfogni a körülötte lévő világot.	HunExit jó.
De ezt a halál helyzetet saját magad idézted elő, mivel de adtad oda a neten megismert sittes cigányoknak a pénzedet.	Értelek, de ez a helyzet ahhoz hasonlatos, amikor a berlini német követségen magyarázni kezdett nekem a picsa, hogy a kialakult helyzet az én felelősségem.
De ezt a halál helyzetet saját magad idézted elő, mivel de adtad oda a neten megismert sittes cigányoknak a pénzedet.	Most, naná, önhiba. Én hibáztam, ezt senki nem vonja kétségbe.
De ezt a halál helyzetet saját magad idézted elő, mivel de adtad oda a neten megismert sittes cigányoknak a pénzedet.	De mégis hol a bús büdös retkes picsána érinti ez azt körülményt, hogy akárhogyan is, de helyet előállt? :DDD
Immorális a hitelkártyák használata azért is, mert túlfogyasztás finanszírozol velük.	Lófaszt fogyasztok túl.
Immorális a hitelkártyák használata azért is, mert túlfogyasztás finanszírozol velük.	Ha mindenki úgy törlesztene mindig, ahogy meg lett beszélve, nem lennék bajba. Ezért van az, hogy most mindenkinek megadtam az 5, az egyikük esetén a másfél évet, az viszont innentől mindenkin be lesz vasalva.
Immorális a hitelkártyák használata azért is, mert túlfogyasztás finanszírozol velük.	Tehát hogy nem számolok csodákkal.
Az nem tűnik fel, hogy ez az időtáv egyre csak növekszik? Hónapokból évek lesznek?	5 év fölé senki kedvéért nem megyek.
Én már csak akkor röhögnék,ha kiderülne a szembeszomszéd= Fakenguru	Vicces ország ez.
